Line,Smell,Cause,Number of Conditions,Threshold,File
150,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/uk.js
42,complex conditional,long switch,18,3,../input_projects/js_projects/moment/src/locale/cs.js
124,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/cs.js
142,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/cs.js
83,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/fr.js
54,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/fr-ca.js
78,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sr.js
12,complex conditional,long switch,12,3,../input_projects/js_projects/moment/src/locale/hu.js
77,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/hy-am.js
18,complex conditional,long switch,18,3,../input_projects/js_projects/moment/src/locale/sk.js
88,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sk.js
106,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sk.js
16,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/br.js
85,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/tr.js
431,complex conditional,long switch,5,3,../input_projects/js_projects/moment/src/test/locale/pl.js
477,complex conditional,long switch,4,3,../input_projects/js_projects/moment/src/test/locale/pl.js
693,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sl.js
734,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sl.js
355,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/hr.js
396,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/hr.js
531,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/ru.js
602,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/ru.js
380,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/mk.js
379,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/bg.js
357,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sr-cyrl.js
357,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/me.js
491,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/be.js
367,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/bs.js
408,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/bs.js
437,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/uk.js
502,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/cs.js
550,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/cs.js
357,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sr.js
481,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sk.js
529,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/test/locale/sk.js
27,complex conditional,long switch,9,3,../input_projects/js_projects/moment/src/lib/moment/get-set.js
59,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/lib/moment/get-set.js
22,complex conditional,long switch,9,3,../input_projects/js_projects/moment/src/lib/moment/diff.js
43,complex conditional,long switch,10,3,../input_projects/js_projects/moment/src/lib/moment/start-end-of.js
106,complex conditional,long switch,10,3,../input_projects/js_projects/moment/src/lib/moment/start-end-of.js
102,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/lib/units/era.js
28,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/lib/duration/as.js
