Line,Smell,Cause,Number of Conditions,Threshold,File
1568,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java
1051,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java
2430,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java
55,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-plugin-api/src/main/java/org/apache/maven/plugin/MojoNotFoundException.java
195,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/repository/TestRepositorySystem.java
136,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/AbstractCoreMavenComponentTestCase.java
56,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/lifecycle/internal/stub/LifecycleTaskSegmentCalculatorStub.java
106,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomNodeIterator.java
125,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomNodeIterator.java
55,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/project/DefaultMavenProjectBuilderTest.java
57,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/settings/SettingsUtils.java
132,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/settings/SettingsUtils.java
45,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/configuration/BasedirBeanConfigurationPathTranslator.java
91,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/configuration/DefaultBeanConfigurationRequest.java
110,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/configuration/DefaultBeanConfigurationRequest.java
286,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/repository/ArtifactTransferEvent.java
155,complex conditional,long switch,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/repository/ArtifactTransferEvent.java
237,complex conditional,long switch,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/repository/ArtifactTransferEvent.java
138,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/ReactorReader.java
317,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/bridge/MavenRepositorySystem.java
484,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/bridge/MavenRepositorySystem.java
696,complex conditional,long if,8,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/bridge/MavenRepositorySystem.java
126,complex conditional,long if,13,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/graph/DefaultGraphBuilder.java
194,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/graph/DefaultGraphBuilder.java
236,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/graph/DefaultGraphBuilder.java
284,complex conditional,long if,7,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/graph/DefaultGraphBuilder.java
82,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResolver.java
193,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResolver.java
221,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResolver.java
90,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultPluginValidationManager.java
221,complex conditional,long if,10,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultPluginValidationManager.java
305,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultPluginValidationManager.java
238,complex conditional,long if,9,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultPluginDependenciesResolver.java
68,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/PluginDependencyResolutionListener.java
209,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java
788,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java
75,complex conditional,long if,10,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java
93,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/version/internal/DefaultPluginVersionResolver.java
174,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/version/internal/DefaultPluginVersionResolver.java
295,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/version/internal/DefaultPluginVersionResolver.java
151,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java
181,complex conditional,long if,24,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java
304,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java
321,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java
360,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java
233,complex conditional,long if,16,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory.java
321,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory.java
73,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/ReverseTreeRepositoryListener.java
104,complex conditional,long if,9,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/ReverseTreeRepositoryListener.java
161,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/ReverseTreeRepositoryListener.java
52,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/LoggingRepositoryListener.java
63,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java
110,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java
142,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java
65,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java
45,complex conditional,long if,20,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultExecutionEventCatapult.java
48,complex conditional,long switch,18,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultExecutionEventCatapult.java
66,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecyclePluginResolver.java
42,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/PhaseRecorder.java
123,complex conditional,long if,7,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoExecutor.java
229,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoExecutor.java
361,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoExecutor.java
88,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleTaskSegmentCalculator.java
88,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleMappingDelegate.java
179,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java
261,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java
424,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java
97,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/builder/BuilderCommon.java
148,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/builder/BuilderCommon.java
125,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecyclePluginAnalyzer.java
290,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleDependencyResolver.java
98,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectDependenciesResolver.java
219,complex conditional,long if,9,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectDependenciesResolver.java
280,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
608,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
817,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
1276,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
1322,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
1600,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
160,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java
474,complex conditional,long if,8,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java
748,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java
769,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java
876,complex conditional,long if,7,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java
321,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/ActiveProjectArtifact.java
193,complex conditional,long if,7,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java
312,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java
389,complex conditional,long if,7,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java
547,complex conditional,long if,17,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java
244,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/artifact/DefaultMavenMetadataCache.java
215,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/ProjectSorter.java
60,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/ExtensionDescriptorBuilder.java
110,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/ExtensionDescriptorBuilder.java
209,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuildingHelper.java
160,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/classrealm/DefaultClassRealmManager.java
334,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/classrealm/DefaultClassRealmManager.java
351,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/classrealm/DefaultClassRealmManager.java
109,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/execution/ReactorManager.java
98,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/model/plugin/DefaultLifecycleBindingsInjector.java
49,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/rtinfo/internal/DefaultRuntimeInformation.java
229,complex conditional,long if,8,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java
74,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java
119,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/resolver/ResolutionNode.java
41,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/AbstractScopeArtifactFilter.java
67,complex conditional,long if,6,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/AbstractScopeArtifactFilter.java
159,complex conditional,long if,15,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/exception/DefaultExceptionHandler.java
210,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/exception/DefaultExceptionHandler.java
229,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/exception/DefaultExceptionHandler.java
261,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/exception/DefaultExceptionHandler.java
66,complex conditional,long if,5,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/toolchain/java/JavaToolchainImpl.java
42,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivate.java
74,complex conditional,long if,4,3,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/toolchain/DefaultToolchainManager.java
